reel_id,creator_followers,category,posting_time,reel_length_sec,trending_audio,hook_strength_score,audio_popularity_score,video_quality_score,editing_quality_score,hashtags_count,caption_length,avg_watch_time_sec,retention_rate,completion_rate,rewatch_rate,impressions,reach,non_follower_reach_ratio,explore_page_boost,likes,comments,shares,saves,engagement_rate,virality_score
fb2fb29c-8211-48fe-81d7-1d1f2bd857df,5087,fashion,15,30,True,0.3457,0.8252,0.6684,0.5325,28.0,909.0,14.17,0.5375,0.3427,0.0132,31317,28368,0.5179,False,2523,82.0,313,473.0,0.5865,53.93
7e35feb5-56e3-413c-aad2-d6ee8cbf290d,86020,Fitness,12,7,False,0.0,0.3939,0.1375,0.3021,17.0,200.0,1.85,0.2708,0.2689,0.0805,419692,265924,0.4314,False,23615,1698.0,1313,1984.0,0.3794,32.93
2c9c3e08-1a86-48d3-b500-e36d20d196e3,23013,Tech,17,15,True,0.2083,0.4992,0.3891,0.2571,9.0,,4.54,0.3178,0.3325,0.0423,55440,51136,0.5418,False,2499,187.0,226,,0.3788,33.31
3a85001a-2900-4af9-97c2-8f2dd0ecb7b5,4052,Food,13,30,False,0.2662,0.3786,0.338,0.0,14.0,405.0,7.04,0.2586,0.2501,0.0613,11425,6120,0.4303,False,526,18.0,63,70.0,0.2696,33.0
8d95ebd4-b8c5-4052-a0c2-9c910434a66b,4468,Music,11,15,False,0.0856,0.4278,0.5103,0.0314,10.0,790.0,4.25,0.3153,0.3244,0.0177,13418,11733,0.429,False,556,31.0,43,52.0,0.3421,29.09
b851a23c-e557-4e54-aa67-0c8ea596e329,3355,Tech,13,15,True,0.2493,0.6912,0.6994,0.3728,5.0,2183.0,6.94,0.5008,0.3991,0.1174,13078,9116,0.5574,False,564,37.0,57,87.0,0.4928,55.9
648f1611-0b2b-478d-88e8-fe7c3a628993,132755,Beauty,8,10,True,0.0188,0.7961,0.5248,0.324,9.0,1025.0,1.55,0.1615,0.1573,0.0157,541047,300358,0.4725,False,9489,664.0,1037,,0.3138,32.39
79fa429f-9534-4125-b6e3-e6236d9034de,3812,Travel,12,30,False,0.3093,0.3324,0.3397,0.5358,17.0,495.0,12.62,0.423,0.2956,0.2428,15567,8026,0.5383,False,595,19.0,35,70.0,0.3555,40.77
b6fe74f0-4d36-476e-9c76-ea6172f5c7fd,10000,Food,18,30,True,1.0,0.9582,0.7916,0.7175,15.0,,17.15,0.6433,0.6905,0.1583,28969,14937,0.717,True,1358,,196,199.0,0.7494,87.71
6e59453f-a3c6-4d5d-9ab6-5a3804024633,458961,Fitness,20,15,False,0.403,0.303,0.4425,0.2826,,1370.0,3.86,0.2906,0.3443,0.0154,2912981,1417618,0.4865,False,67914,4181.0,4207,12567.0,0.4569,43.55
2a6f1c1f-5ebf-4b51-84da-86576ddaaeb4,9907,Fitness,13,30,False,0.4019,0.1902,0.6618,0.5821,29.0,819.0,17.34,0.6331,0.4463,0.0118,46030,27669,0.5459,False,1787,39.0,138,303.0,0.536,52.26
e40291ee-2d68-47fa-b228-9b6c71a2b472,196437,Music,11,60,False,0.8958,0.1961,0.8363,0.9501,23.0,,33.81,0.6481,0.5197,0.301,229277,115119,0.4886,False,3006,190.0,339,187.0,0.4884,55.2
8419e435-3c72-4a43-aa42-8601167f98d8,1642,Comedy,10,30,True,0.4225,0.6977,0.0931,0.3871,10.0,77.0,15.17,0.5646,0.3638,0.1883,8200,6767,0.573,False,482,25.0,61,,0.3892,42.97
ab835c3c-6126-435e-9ec8-afd5d16ce69a,876386,music,17,20,False,0.7991,0.303,0.4938,0.784,17.0,2075.0,12.71,0.6823,0.4147,0.2505,5000000,2069929,0.5328,False,170261,3440.0,9623,32361.0,0.66,53.01
5922133b-f7b3-499a-a155-5b39946ee499,3527,Fitness,14,7,True,0.5063,0.7499,0.5361,0.8505,29.0,1536.0,3.55,0.5544,0.6066,0.2609,31052,17416,0.5538,False,1521,31.0,221,98.0,0.5027,58.37
b287c83d-a631-4cb2-874b-ed075e1ef181,80000,Comedy,99,15,False,0.7852,0.1229,0.6238,0.6321,25.0,1003.0,10.74,0.7279,0.8676,0.387,202528,179907,0.6258,False,13355,698.0,1210,1837.0,0.6356,62.3
f31c9c65-70d0-45e8-a931-d9b60295da32,1578,Food,17,30,True,0.8909,0.9052,0.9514,0.8129,20.0,1944.0,24.61,0.8341,0.7226,0.4259,7481,3881,0.6745,True,357,19.0,31,32.0,0.7338,74.97
48acc2d7-54ec-46df-80c6-24dd3afe4a65,1526,Comida,9,30,False,0.4688,0.4428,0.144,0.2329,30.0,1256.0,14.25,0.5029,0.3706,0.0942,6733,4217,0.5104,False,429,18.0,24,79.0,0.4857,36.05
7a1040f4-0c74-4bd9-8d4a-a31b0d3f138f,10375,Fitness,13,10,False,0.5018,0.5152,0.3777,0.0669,11.0,860.0,4.19,0.474,0.4129,0.2473,106398,81744,0.538,False,2420,84.0,201,210.0,0.4654,51.46
54b52ae9-938c-49bb-a858-0cc028572da5,8318,Music,12,60,False,0.0062,0.2215,0.202,0.0894,10.0,2038.0,14.99,0.283,0.2159,0.1502,6234,3732,0.4247,False,106,,6,9.0,0.2243,27.21
d3003779-1fc5-4110-9768-8416c173b783,80000,Comedy,11,15,False,0.4044,0.5824,0.2464,0.4158,18.0,528.0,4.24,0.323,0.3457,0.1038,247658,223112,0.4735,False,19258,561.0,1100,3638.0,0.3833,33.34
1861c84a-ad76-432a-a4ee-d08975a87041,893,Music,13,30,False,0.5687,0.3295,0.5291,0.2221,16.0,713.0,8.21,0.3169,0.3343,0.163,3986,1803,0.5318,False,124,6.0,16,12.0,0.4012,48.44
d876bac4-3b63-438e-94a6-8d496053bab8,10000,comedy,20,20,False,0.8499,0.2834,0.4873,0.6924,1.0,154.0,13.48,0.7346,0.5809,0.2748,108054,98762,0.5647,False,10951,482.0,1095,695.0,0.666,65.89
135b0550-7f81-4884-82b9-94ee75902ef4,184122,Education,17,60,False,0.3441,0.4026,0.4581,0.4646,21.0,1521.0,24.93,0.4377,0.5055,0.1137,703296,299989,0.5048,False,24403,964.0,3248,3143.0,0.4067,36.3
430d1106-5ada-4c63-9d4e-a660a7915d40,5362,Fashion,13,10,True,0.6636,0.6429,0.6927,0.6111,15.0,1101.0,6.22,0.6892,0.3731,0.0527,16566,7490,0.727,False,663,35.0,49,105.0,0.6095,64.63
71cfcea5-5d76-4927-8d2a-39612c5a35b5,65854,food,12,45,True,0.1633,0.9265,0.6517,0.5024,11.0,90.0,15.35,0.3497,0.255,0.0804,275874,246337,0.4789,False,26552,1169.0,3036,2343.0,0.424,56.41
25bbad69-795a-4844-8e35-d0adb1d89fd7,10000,Food,11,20,False,0.2853,0.1502,0.4356,0.5202,30.0,1399.0,7.25,0.3732,0.3116,0.0695,43510,36674,0.4704,False,1595,46.0,169,276.0,0.4296,30.3
d4949fb2-19c9-48a5-9367-1c00b69342e2,10000,Travel,7,15,False,0.2875,0.5184,0.2348,0.1397,27.0,1078.0,5.3,0.3686,0.1857,0.0324,49620,23689,0.3903,False,1423,50.0,144,,0.373,33.93
41906cfe-e958-4cab-afa7-9b793b00ba46,2489,Gaming,12,45,False,0.07,0.4178,0.3659,0.4598,28.0,698.0,17.56,0.391,0.2483,0.1681,7131,5790,0.5198,False,411,,61,34.0,0.4876,38.13
b4a89011-4f13-4d98-8177-98ec763ea964,892,COMEDY,12,10,False,0.3286,0.0818,0.3973,0.5842,5.0,441.0,4.44,0.473,0.262,0.2091,4864,4268,0.4469,False,193,12.0,23,12.0,0.4519,39.2
ce49ef53-24fa-4811-8107-9fbf62da4472,400000,Fashion,10,10,True,0.3227,0.5131,0.2697,0.4095,16.0,697.0,2.32,0.2645,0.2195,0.0646,1455871,886027,0.4368,False,84394,6598.0,12043,6650.0,0.3081,32.87
65eea5a5-a1dc-4f53-b5bf-7f852b10332c,8827,GAMING,12,20,False,0.0816,0.2428,0.3291,0.4647,0.0,1188.0,8.57,0.4552,0.5266,0.2507,7863,4204,0.493,False,271,17.0,35,44.0,0.4467,35.08
23258776-03e9-4588-a122-8032ea29f8bb,323572,Comedy,8,10,False,0.1473,0.3253,0.0469,0.316,26.0,865.0,3.72,0.3759,0.236,0.1106,1313080,636365,0.3885,False,42658,2628.0,4756,2580.0,0.2902,16.15
c0a61f5c-9029-4e1b-8744-7a7bfb4e6bb4,10000,Fashion,18,10,False,0.8056,0.334,1.0,0.8386,17.0,286.0,7.74,0.8558,0.6179,0.416,38285,21728,0.6057,False,2450,81.0,212,486.0,0.6274,66.23
8ca92567-0290-4512-9502-c731eacbf037,10000,tech,17,15,False,0.5912,0.1528,0.3997,0.7534,0.0,1162.0,9.51,0.6955,0.418,0.4125,23760,15583,0.5264,False,1125,74.0,123,149.0,0.5144,41.5
7d8a1b93-f0c1-41cb-99db-3b8daa5d3a22,10000,Beauty,17,30,False,0.9185,0.2793,0.7996,0.9323,25.0,696.0,23.2,0.8052,0.538,0.0779,54406,28658,0.5396,False,1603,3.0,160,306.0,0.5648,59.34
4de12653-f999-47e9-a90d-2f04122ea4c1,10000,Gaming,14,15,True,0.3153,0.5904,0.264,0.3825,21.0,1956.0,6.71,0.5221,0.3626,0.1161,18645,12402,0.4318,False,1017,41.0,114,110.0,0.5259,39.3
a88c51d4-0abf-4c96-93bf-9c3ff72091aa,2641689,Food,10,15,True,0.5829,0.8283,0.6989,0.7365,17.0,2105.0,8.71,0.5887,0.4822,0.2887,5000000,4563355,0.5606,False,334461,14711.0,46744,47568.0,0.6186,53.35
37494ac5-5628-4e37-90a6-8faeca224b4d,400000,Food,12,30,False,0.8107,0.3617,0.5196,0.5235,20.0,847.0,21.4,0.764,0.4196,0.193,3509653,2277851,0.5669,False,281105,,18545,51613.0,0.5951,60.43
efeb9292-94ba-4871-9357-926d1880427e,10000,Gaming,9,20,False,0.7393,0.3431,0.9004,0.5915,27.0,945.0,14.86,0.7611,0.6278,0.3663,26565,19425,0.5927,False,1416,,110,225.0,0.5839,53.72
eaa25e8f-490b-473d-8e6a-bb75a5fa8f71,500,Gaming,15,45,True,0.4395,0.6235,0.5507,0.3938,28.0,912.0,21.42,0.5079,0.4616,0.2684,835,466,0.5542,False,49,2.0,5,5.0,0.4706,49.04
6c1b2f77-9b42-4af1-a427-e29aa90ddbd8,13322,Music,16,20,True,0.0272,0.8702,0.3237,0.4608,20.0,,6.29,0.3254,0.2709,0.0022,57954,32161,0.4938,False,2864,151.0,372,557.0,0.4422,35.33
1e4ec402-dcda-41ca-aeed-028f20ca95f9,3186,Fitness,10,7,False,0.9365,0.0942,0.8319,1.0,8.0,1923.0,6.25,0.8989,0.9209,0.5194,45352,29856,0.5905,False,3788,176.0,455,502.0,0.6266,62.46
16f787c7-6ef2-4f89-8307-b3a7668ab73a,3500,Fashion,21,30,False,0.3005,0.1308,0.0,0.0998,26.0,,7.75,0.2983,0.3166,0.056,5347,4464,0.4115,False,344,15.0,41,52.0,0.3467,26.19
c828a52a-3955-4cbc-ab28-b84a5c8d5d6f,5714,Travel,11,20,False,0.2393,0.5251,0.6293,0.3714,10.0,622.0,7.25,0.4243,0.3001,0.0463,17785,7346,0.5098,False,750,43.0,88,68.0,0.4283,40.66
ac23d987-66ec-4997-99f8-c14b102da8bd,1653911,Tech,14,30,False,0.4478,0.1609,0.2181,0.177,26.0,91.0,9.33,0.3295,0.1851,0.1104,5000000,2695163,0.5428,False,68894,2751.0,6226,11213.0,0.283,29.66
f2b60501-cadc-4fbe-a7ad-3f021215cdb8,15666,Comedy,18,20,False,0.5573,0.1605,0.4008,0.6387,12.0,1766.0,10.71,0.6109,0.7137,0.0003,106323,55320,0.5873,False,1992,76.0,220,252.0,0.5846,52.82
ab1fc259-3fb4-49b6-b1f3-548c2c0f7881,27314,Travel,9,20,True,0.4232,0.792,0.4425,0.4795,0.0,398.0,8.51,0.496,0.5562,0.1527,70479,60387,0.5899,False,5248,283.0,715,420.0,0.4434,44.44
538040d5-7682-46dd-8574-2e03b92ede46,5572,education,11,15,True,0.191,0.3536,0.8554,0.4479,,227.0,6.32,0.4858,0.3313,0.0925,34590,20215,0.4839,False,1221,72.0,139,179.0,0.3259,33.16
f3e83c84-4ca8-45d9-a589-08849d74ebda,1757,Music,9,30,True,0.4616,0.4936,0.2298,0.3557,24.0,1332.0,9.5,0.3567,0.3147,0.0114,6270,4758,0.5692,False,443,9.0,55,75.0,0.311,34.76
82b69f7a-d8ff-497f-96c6-53774db25f79,80000,Fitness,22,7,True,0.531,0.6016,0.6539,0.6214,30.0,45.0,3.06,0.441,0.4417,0.2198,469234,373124,0.5645,False,38742,1835.0,4407,1995.0,0.4052,49.76
767ec725-9e54-4b51-8eb8-3b1bf1dcf168,500,food,9,20,False,0.214,0.4011,0.143,0.1933,9.0,520.0,2.68,0.1457,0.1327,0.0323,910,736,0.4144,False,66,1.0,6,8.0,0.3004,26.96
cf13735e-3f63-4c33-8ab2-105c76e00482,10000,Education,22,10,True,1.0,0.7135,1.0,0.8864,21.0,1902.0,6.22,0.6692,0.545,0.218,20756,11942,0.6966,True,1548,106.0,132,235.0,0.6498,79.65
4f3bbf00-e06a-4224-a22a-f9d23402c8f8,10000,Fashion,11,15,True,0.3945,0.6955,0.4731,0.4578,8.0,1048.0,7.82,0.5396,0.5093,0.2792,62350,57214,0.4941,False,6606,522.0,383,842.0,0.4981,48.76
286e16fd-21e0-480d-a1f9-a867c6c2cc7e,2739,fitness,20,15,False,1.0,0.188,1.0,0.6702,15.0,304.0,9.58,0.679,0.7321,0.0239,8750,4185,0.5673,False,155,10.0,12,28.0,0.5992,68.61
29311b68-84e5-460c-9f35-727944ba4f14,925,Education,14,30,False,0.7285,0.3024,0.3876,0.676,0.0,665.0,19.73,0.7298,0.807,0.2194,1741,1611,0.4671,False,184,11.0,15,27.0,0.5757,47.5
ffca891d-e602-48fb-911a-6aaf471e705a,1065,Music,18,20,False,0.7183,0.3342,0.9297,0.56,15.0,977.0,10.95,0.6237,0.3376,0.3138,2778,2471,0.6703,False,120,4.0,15,13.0,0.6633,69.5
27366bda-b6b0-428d-896e-b921fbcf07ac,10499,Education,18,45,False,0.9529,0.1843,0.7033,0.6423,24.0,1761.0,27.55,0.6374,0.6182,0.2242,88188,68328,0.7008,True,2387,92.0,340,129.0,0.698,70.79
388650f3-03ab-4c45-96ad-c347dfa442af,500,Music,10,60,False,0.3091,0.1616,0.1444,0.4992,15.0,593.0,28.31,0.5356,0.4078,0.2806,2240,1782,0.4412,False,194,15.0,14,,0.4534,25.84
ebd68a59-3c71-4b5f-ab13-2d935eaee4e1,10276,Education,17,45,True,0.7691,0.7848,0.7671,0.5553,1.0,1567.0,30.28,0.6878,0.7186,0.3734,48511,45128,0.6117,False,2510,,345,380.0,0.514,61.36
3aad55e0-e745-418c-877d-f36011a6e0b5,824,Beauty,15,10,False,0.3122,0.1444,0.0,0.3856,10.0,888.0,3.78,0.4409,0.4907,0.0609,4602,2753,0.412,False,82,5.0,9,11.0,0.3555,26.15
7f5baa83-7102-469d-bf2a-c037cbb3db9d,976929,Fitness,15,60,False,0.1632,0.4944,0.1439,0.0,29.0,746.0,7.29,0.1377,0.1576,0.0257,4262221,1765156,0.404,False,145254,3482.0,16097,22711.0,0.1925,23.3
18801939-485b-4119-a588-4df900a83cca,213306,Beauty,20,45,True,0.6479,0.7596,0.4093,0.8157,18.0,1423.0,30.45,0.7368,0.7629,0.2747,365093,159001,0.5124,False,6950,548.0,926,1222.0,0.6139,62.41
7e201bfa-5238-4102-87e8-af9128b0657a,193722,Beauty,21,30,False,0.8146,0.2738,1.0,0.8091,30.0,226.0,20.05,0.7064,0.6289,0.2759,1059213,699435,0.7478,False,17564,1285.0,1843,1976.0,0.5624,69.17
3258c207-e810-48cc-b3a6-c3e7cf759573,10000,Fitness,12,45,False,0.6379,0.2508,0.5526,0.4418,20.0,1729.0,21.48,0.5051,0.4121,0.166,80697,50814,0.4571,False,4242,,486,652.0,0.5658,58.57
877aaaa4-c378-477d-8a26-4d00baa76e3c,4165,Fitness,20,7,False,0.1063,0.1774,0.3315,0.0005,27.0,803.0,2.02,0.2997,0.3239,0.0368,10465,8766,0.4214,False,816,46.0,68,158.0,0.3389,27.22
4ab1a249-5cec-4eea-bca1-7657172ba33b,1169,music,22,45,False,0.1581,0.3082,0.4701,0.5486,30.0,1535.0,10.55,0.2675,0.1978,0.042,2603,2226,0.4468,False,137,10.0,11,8.0,0.2762,27.43
13ca0332-74bb-42d5-9802-c0b102923808,7769,Comedy,9,30,False,0.6833,0.1939,0.4629,0.3249,16.0,0.0,13.08,0.4882,0.4142,0.1406,15600,7772,0.4317,False,738,37.0,92,121.0,0.5329,37.44
ac5d75af-c20f-41fc-a084-d7c577979782,400000,Fitness,15,15,False,0.1329,0.3265,0.159,0.0426,,142.0,4.71,0.3655,0.2441,0.0374,712751,631005,0.4045,False,39614,1483.0,3236,4340.0,0.2525,23.48
e27302a0-1879-4a34-bb5a-0e0f0df379df,35364,Comedy,8,15,False,0.2078,0.3115,0.2417,0.0,18.0,72.0,4.5,0.3303,0.3821,0.1402,117913,67985,0.4616,False,1356,85.0,152,140.0,0.2736,27.21
001929bf-1a76-4313-b937-954bd1428798,1311,Food,11,10,False,0.7095,0.3809,0.3733,0.4947,9.0,2040.0,6.12,0.6703,0.5744,0.0973,4026,1949,0.5141,False,138,2.0,20,24.0,0.6095,42.32
c62e5fac-050f-449b-9303-ad6d77427c4b,500,Beauty,20,30,True,0.1344,0.9063,0.1084,0.2333,12.0,1196.0,6.6,0.2343,0.2355,0.1028,1805,1477,0.4552,False,130,5.0,16,22.0,0.4233,39.66
5de32988-7ef6-4a52-81a1-8a7d8a956a18,5588,Music,10,15,False,0.2854,0.2103,0.485,0.1519,15.0,346.0,3.37,0.2636,0.1799,0.1498,18536,8827,0.3742,False,544,1.0,59,84.0,0.248,24.15
70568d60-b850-4dd3-afea-04ea4843e085,161126,Beauty,13,30,False,0.2499,0.325,0.4523,0.381,14.0,349.0,12.78,0.4263,0.441,0.1215,243162,182983,0.5044,False,9251,567.0,951,1108.0,0.4868,45.1
d2f24886-9907-42c5-9a6c-3b53e01a1431,10000,Food,12,20,False,0.324,0.2167,0.0561,0.4445,21.0,167.0,8.32,0.4405,0.4473,0.1905,27427,11831,0.4898,False,531,28.0,57,79.0,0.4502,37.55
ef8d3cd0-4dc2-403c-a612-6fba183e57fc,90974,Gaming,15,30,False,0.0349,0.1005,0.2269,0.3869,15.0,1147.0,7.34,0.2818,0.2206,0.1665,88702,63714,0.3729,False,2570,200.0,183,408.0,0.1504,13.01
853d2002-71c6-45d0-8d3e-19b050b1d156,500,Gaming,14,10,True,0.6049,0.3819,0.646,0.4713,23.0,,5.08,0.5237,0.3417,0.1632,1663,1173,0.5856,False,34,0.0,3,5.0,0.4595,51.08
9da32b43-0399-4301-b9bf-30ec38faa451,65709,Gaming,12,7,True,0.0985,0.6328,0.2264,0.3755,29.0,446.0,2.42,0.3655,0.3758,0.0311,309269,293532,0.5106,False,6205,332.0,431,351.0,0.4824,36.49
3013b944-ea6c-43ff-9398-32f3dbe5e076,8852,Travel,16,30,False,0.7144,0.2293,0.7275,0.8845,14.0,576.0,15.21,0.5731,0.3487,0.0007,31653,16393,0.593,False,1334,97.0,145,102.0,0.4382,50.76
1d808876-2094-420e-b0eb-0e6dc125fd11,3787,Belleza,12,7,True,0.1588,0.8233,0.4919,0.3085,29.0,918.0,1.52,0.251,0.2513,0.1445,21882,15996,0.549,False,1526,33.0,152,218.0,0.3633,52.49
335479aa-335c-4644-b9e5-1de47178cc84,9904,Tech,21,30,False,0.7639,0.5027,0.8463,1.0,,1555.0,19.48,0.7173,0.6001,0.4016,43319,28235,0.6968,True,3785,173.0,252,,0.7475,75.49
a87844c0-c7de-4216-916d-163d209000f4,4321,Music,9,60,False,0.8041,0.4494,0.6321,0.8595,30.0,750.0,45.87,0.865,0.5162,0.213,30473,22324,0.624,False,2512,65.0,288,462.0,0.7278,62.93
6f979367-6b3f-4973-a319-b26c8da7d2cb,4588,Comedy,18,20,True,0.5093,0.6937,0.5177,0.486,23.0,1613.0,11.2,0.6304,0.6462,0.2298,46502,41409,0.557,False,987,46.0,94,169.0,0.5129,54.08
91b3b849-9e26-45f3-86fe-01346bfcd6f6,10000,FASHION,17,10,False,0.4497,0.2777,0.3969,0.3342,14.0,1380.0,3.16,0.3181,0.344,0.0358,14704,6492,0.4254,False,447,27.0,23,,0.3856,33.49
dc32f097-cdbe-449e-9261-f820f56d10c5,7683,Beauty,18,10,False,0.3482,0.2019,0.3881,0.4752,16.0,601.0,4.29,0.4987,0.5197,0.2904,33392,29032,0.4759,False,1799,48.0,150,308.0,0.3745,43.21
c833f5f4-e4f9-4179-8591-9cf91133398d,53899,Fashion,15,60,False,0.714,0.489,0.6033,0.4868,27.0,1027.0,24.87,0.4538,0.5168,0.126,110526,47283,0.5005,False,2864,86.0,206,224.0,0.4044,49.97
87ec4e6f-d8f6-40ca-98d6-e924762d4f34,865,Comedy,7,30,False,0.0,0.4258,0.2697,0.4677,12.0,284.0,5.83,0.1978,0.2031,0.1066,3639,2396,0.4111,False,94,3.0,12,5.0,0.2208,22.63
e420ce90-78e3-4335-bf5f-7463f5d9a45a,9561,Comedy,10,45,True,0.6967,0.8048,0.6265,0.5657,29.0,721.0,23.79,0.5529,0.5577,0.0322,24259,13503,0.6311,False,698,19.0,60,96.0,0.4991,59.03
a2de54de-b3f4-4a18-a9ba-82ff866bf847,1384,Food,10,10,True,0.2477,0.9048,0.3199,0.1293,10.0,1517.0,2.58,0.2719,0.1652,0.0634,3427,2464,0.5135,False,264,5.0,36,22.0,0.4492,37.83
c720b9e9-6679-4ab2-8608-5310cc90f1a6,80000,FASHION,13,15,False,0.5485,0.2948,0.7975,0.6206,3.0,1633.0,7.45,0.5516,0.4915,0.3087,204274,168630,0.5366,False,7817,364.0,754,1534.0,0.6538,59.89
c63e4b22-b8b6-49a2-b9cd-90ff0a235261,797,Music,14,15,False,0.8507,0.2601,0.7272,0.9565,26.0,,9.75,0.6853,0.6966,0.1383,1756,718,0.5896,False,26,,3,1.0,0.6197,58.53
a7c89378-ccd5-4646-a3a2-87bebd7a3eb8,663,Tech,12,30,False,0.8755,0.2927,0.4928,0.7557,26.0,2071.0,22.06,0.8389,0.8848,0.3932,7163,3659,0.6118,False,248,8.0,33,31.0,0.6008,62.62
7d69ad13-0787-4b23-87da-1fe443ad34e2,13390,Music,10,45,False,0.8509,0.4185,0.5154,0.8773,23.0,1698.0,30.61,0.7791,0.5953,0.328,32837,31113,0.6062,False,2564,142.0,133,197.0,0.6095,57.16
7d61ebb0-953a-427c-944f-d7911e72d89c,500,Food,13,60,True,0.3504,0.6539,0.5021,0.5141,11.0,207.0,27.15,0.4571,0.5277,0.1471,1591,1429,0.6,False,45,3.0,4,7.0,0.5698,52.05
74ade2c3-9750-40de-8b4f-a7186cb7a3a7,5034,Gaming,8,10,False,0.2115,0.6048,0.0915,0.3526,23.0,1564.0,2.11,0.2423,0.1886,0.1195,13978,6732,0.3707,False,135,5.0,18,8.0,0.2767,26.45
c4e7d04c-ea56-4ee1-8100-fa03b49a6b64,28224,travel,20,20,False,0.653,0.6309,0.3095,0.5677,16.0,1830.0,12.55,0.6955,0.4325,0.3748,51078,27104,0.678,False,3278,6.0,351,248.0,0.5281,59.16
4856bb92-0d52-4336-a16c-753d02b1c1a2,10000,Travel,12,30,False,0.6138,0.2842,0.4886,0.6229,17.0,1413.0,18.16,0.6946,0.707,0.21,17624,11412,0.5632,False,607,20.0,87,114.0,0.5405,50.22
1e20ad38-3e36-484c-9c3b-4ff19751b74f,7287,Beauty,16,45,False,0.6714,0.0519,0.3978,0.3512,,,17.13,0.4322,0.3125,0.183,25010,10636,0.4987,False,523,12.0,38,102.0,0.3837,34.43
51e7c787-5a37-4f58-bd48-a778cc9788bc,2956,Gaming,13,10,False,0.2552,0.021,0.269,0.1456,5.0,917.0,3.89,0.3927,0.4197,0.1156,8337,6400,0.4834,False,513,29.0,54,60.0,0.3636,26.3
d7536492-c469-431b-bda5-f70171b64f59,10000,Food,11,30,True,0.783,0.6514,0.2731,0.4932,10.0,2188.0,14.17,0.5155,0.3888,0.2827,60176,34571,0.6529,False,2193,135.0,119,181.0,0.4743,54.94
2ed932dd-b153-4a80-bd27-fc83093f80c4,5349,Food,11,15,False,0.5329,0.2403,0.4181,0.3728,29.0,1029.0,4.67,0.3645,0.3617,0.1483,7902,4928,0.4899,False,493,34.0,29,53.0,0.4035,35.2
d30d0ff4-74db-476c-94d4-1a79d221247a,10000,Beauty,12,15,False,0.0,0.5166,0.0,0.0,28.0,,2.18,0.1492,0.1409,0.044,15648,6342,0.4837,False,157,10.0,15,20.0,0.2203,24.61
982cfb4a-26dc-4c6c-b4b4-8120221c04df,1187,Fitnes,12,45,True,0.6788,0.8312,0.1827,0.4705,25.0,1354.0,28.38,0.6489,0.59,0.3528,4939,2541,0.649,False,118,8.0,11,9.0,0.579,63.98
870ca676-33b4-4c33-900b-1e2d19eb839f,59459,Musica,7,30,False,0.5092,0.0555,0.5237,0.5617,3.0,1117.0,18.48,0.6182,0.6597,0.3111,300566,281676,0.3682,False,28384,1616.0,3207,3152.0,0.4656,34.2
a82e55fe-4afc-424d-b3cb-6cee3e0fcc4b,5136,Beauty,15,20,False,0.0,0.1544,0.0022,0.0,11.0,1886.0,0.32,0.0175,0.0124,0.0097,11026,7467,0.2966,False,212,8.0,24,13.0,0.1661,7.9
e8552dd5-edae-4dbf-8c7e-cb7b66f60db8,80000,Gaming,16,20,False,0.743,0.3623,0.4976,0.6166,0.0,1185.0,10.76,0.6281,0.6063,0.0032,214617,167588,0.4993,False,17611,1296.0,2412,2749.0,0.5837,53.58
aed32f85-125d-4c66-b7ec-5b2f56869f87,500,Travel,13,20,True,0.5486,0.7739,0.7862,0.7528,5.0,,10.54,0.6169,0.725,0.2181,1979,810,0.6303,False,36,1.0,3,7.0,0.5867,64.26
b1fd98c5-67e9-4c0d-bb15-19027fef4301,9104,Travel,12,60,False,0.4889,0.3726,0.546,0.6633,1.0,1177.0,27.68,0.5316,0.4675,0.2164,88825,59782,0.5429,False,6700,466.0,561,679.0,0.5386,49.7
cc1f8c69-4e38-4458-82c6-a04f65c41c4c,400000,Fod,21,20,False,0.3707,0.1712,0.2279,0.1931,20.0,1819.0,4.74,0.263,0.1664,0.1145,1206921,913912,0.5048,False,79868,,9182,13659.0,0.4348,37.17
5ea3c9ce-29be-4f62-9768-824c3acb6bec,3803,Music,17,60,True,0.1613,0.7615,0.2816,0.2069,25.0,340.0,22.75,0.4171,0.4217,0.1951,17516,10909,0.4574,False,826,26.0,117,154.0,0.4653,30.97
8f9b8135-9a03-4b5d-be94-2ffdf261edf7,111491,Fitness,13,15,False,0.491,0.1231,0.5143,0.6183,17.0,,7.68,0.5946,0.3976,0.0876,371947,212625,0.5628,False,19142,1023.0,1439,1019.0,0.613,50.45
c4a6eba7-a2ca-475d-a027-d991809f8a68,10000,Fitness,8,10,False,0.1544,0.2827,0.2016,0.2437,9.0,48.0,1.86,0.2151,0.198,0.0661,28716,24854,0.3899,False,923,56.0,67,179.0,0.2547,18.26
8871edea-a934-4b61-a2f8-f8470dd13988,34042,Comedy,12,10,False,0.6538,0.1284,0.7965,0.8258,14.0,1966.0,4.94,0.5418,0.4801,0.132,180852,135368,0.5143,False,14651,1136.0,2138,1923.0,0.634,59.58
f7e90194-d886-4745-acc1-7219dd34c617,3900,Education,15,20,False,0.6727,0.6171,0.745,0.8387,22.0,358.0,13.54,0.7039,0.4271,0.2795,20923,9913,0.5562,False,1153,,130,130.0,0.5961,60.26
